user_id,following,publish_timestamp,has_location,is_carousel,num_images,is_sponsored,image_path,caption,follower_following_ratio,hour,day,is_weekend,caption_word_count,hashtags,num_hashtags,engagement_label
1126844736,947,2023-02-17 12:22:41,0,0,1,0,.\datasets\Data\primevideouk_320713_3040170288743389551_234_6\2023-02-17_12-22-41_UTC.jpg,"Something tells me driving Billy is absolutely diabolical 🙃

📺 #TheBoys

🎭 #KarlUrban",338.3059071729958,12,Friday,False,10,"['theboys', 'karlurban']",2,0
1126844736,947,2023-02-17 17:17:01,0,1,3,0,.\datasets\Data\primevideouk_320713_3040318429404713590_453_19\2023-02-17_17-17-01_UTC_1.jpg,"Spring is almost here, but these fresh new titles have already sprung! 🌸

📺 #ClarksonsFarm #Harlem #SomebodyIUsedToKnow 

🎭 #KalebCooper #MeaganGood #JerrieJohnson #GraceByers #ShoniquaShandai #AlisonBrie",338.3059071729958,17,Friday,False,21,"['clarksonsfarm', 'harlem', 'somebodyiusedtoknow', 'kalebcooper', 'meagangood', 'jerriejohnson', 'gracebyers', 'shoniquashandai', 'alisonbrie']",9,0
1126844736,947,2023-02-18 12:01:00,0,0,1,0,.\datasets\Data\primevideouk_320713_3040884146733917380_18540_16\2023-02-18_12-01-00_UTC.jpg,"nothing wrong with being in your 'listening to sad songs on purpose' era 🎧

📺 #KSIInRealLife 

🎭 #KSI",338.3059071729958,12,Saturday,True,15,"['ksiinreallife', 'ksi']",2,2
1126844736,947,2023-02-20 12:00:43,0,0,1,0,.\datasets\Data\primevideouk_320713_3042333556814921416_591_33\2023-02-20_12-00-43_UTC.jpg,"give us your best caption for this pic of Homelander and we'll create and post our fave (crediting YOU ofc) 🔥

📺 #TheBoys

🎭 #AntonyStarr",338.3059071729958,12,Monday,False,23,"['theboys', 'antonystarr']",2,0
1126844736,947,2023-02-21 09:02:24,0,0,1,0,.\datasets\Data\primevideouk_320713_3042968584313962939_7740_47\2023-02-21_09-02-24_UTC.jpg,"'Sweet! No, savoury! No, sweet!' 

📺 #GoodOmens
🎭 #MichaelSheen #DavidTennant",338.3059071729958,9,Tuesday,False,8,"['goodomens', 'michaelsheen', 'davidtennant']",3,2
1126844736,947,2023-02-22 12:00:48,0,0,1,0,.\datasets\Data\primevideouk_320713_3043783147024526949_15942_124\2023-02-22_12-00-48_UTC.jpg,"comfort show recommendations pls 👇

📺 #AfterEverHappy

🎭 #HeroFiennesTiffin #JosephineLangford",338.3059071729958,12,Wednesday,False,7,"['aftereverhappy', 'herofiennestiffin', 'josephinelangford']",3,2
1126844736,947,2023-02-24 17:00:39,0,0,1,0,.\datasets\Data\primevideouk_320713_3045383618478698470_72731_426\2023-02-24_17-00-39_UTC.jpg,"tea + tea ☕️

📺 #TheBoys

🎭 #KarlUrban",338.3059071729958,17,Friday,False,4,"['theboys', 'karlurban']",2,2
1126844736,947,2023-02-25 12:00:45,0,0,1,0,.\datasets\Data\primevideouk_320713_3045957455024981837_30129_50\2023-02-25_12-00-45_UTC.jpg,"gone too soon 😔 xx

📺 #TheBoys

🎭 #JackQuaid #JessSalgueiro #JessieTUsher",338.3059071729958,12,Saturday,True,8,"['theboys', 'jackquaid', 'jesssalgueiro', 'jessietusher']",4,2
1126844736,947,2023-02-28 17:16:06,0,0,1,0,.\datasets\Data\primevideouk_320713_3048290496601705863_22351_51\2023-02-28_17-16-06_UTC.jpg,"...and they played it perfectly 😍

📺 #AfterEverHappy

🎭 #HeroFiennesTiffin #JosephineLangford",338.3059071729958,17,Tuesday,False,8,"['aftereverhappy', 'herofiennestiffin', 'josephinelangford']",3,2
1126844736,947,2023-02-28 20:00:44,0,0,1,0,.\datasets\Data\primevideouk_320713_3048373361443879793_72712_420\2023-02-28_20-00-44_UTC.jpg,"gotta embrace our inner FBI agent 💅

📺 #DieHart

🎭 #KevinHart",338.3059071729958,20,Tuesday,False,8,"['diehart', 'kevinhart']",2,2
1126844736,947,2023-03-02 17:00:26,0,1,8,0,.\datasets\Data\primevideouk_320713_3049732168679266311_2950_44\2023-03-02_17-00-26_UTC_1.jpg,"when you read the book just so you have an excuse to watch the adaptation again 😍 #WorldBookDay

📺 #AfterEverHappy  #MyPoliceman #DaisyJonesAndTheSix #GoodOmens #ThePower #TheSummerITurnedPretty #TheWheelOfTime #ThePeripheral 

🎭 #HeroFiennesTiffin #JosephineLangford #HarryStyles #DavidDawson #RileyKeough  #MichaelSheen  #AuliiCravalho #LolaTung  #PriyankaBose #ChloëGraceMoretz #GaryCarr",338.3059071729958,17,Thursday,False,36,"['worldbookday', 'aftereverhappy', 'mypoliceman', 'daisyjonesandthesix', 'goodomens', 'thepower', 'thesummeriturnedpretty', 'thewheeloftime', 'theperipheral', 'herofiennestiffin', 'josephinelangford', 'harrystyles', 'daviddawson', 'rileykeough', 'michaelsheen', 'auliicravalho', 'lolatung', 'priyankabose', 'chloëgracemoretz', 'garycarr']",20,1
1126844736,947,2023-03-05 12:00:29,0,0,1,0,.\datasets\Data\primevideouk_320713_3051755521412683969_333_40\2023-03-05_12-00-29_UTC.jpg,"just because we're missing the chaos 🤬 p.s. we'll share our faves 

📺 #TheBoys

🎭 #KarlUrban #LazAlonso #JackQuaid #TomerCapone #KarenFukuhara",338.3059071729958,12,Sunday,True,20,"['theboys', 'karlurban', 'lazalonso', 'jackquaid', 'tomercapone', 'karenfukuhara']",6,0
1126844736,947,2023-03-07 12:00:14,0,0,1,0,.\datasets\Data\primevideouk_320713_3053204950209559515_83872_92\2023-03-07_12-00-14_UTC.jpg,"cc: @ TheDeep 😐

📺 #TheBoys

🎭 #AntonyStarr",338.3059071729958,12,Tuesday,False,4,"['theboys', 'antonystarr']",2,2
1126844736,947,2023-03-08 12:00:42,0,0,1,0,.\datasets\Data\primevideouk_320713_3053929962742927503_1055_74\2023-03-08_12-00-42_UTC.jpg,"Happy International Women's Day, besties! who's your fave Prime woman!👇🔥

📺 #TheBoys #ThePower #DaisyJonesAndTheSix #TheSummerITurnedPretty #AfterEverHappy #Harlem 

🎭 #ErinMoriarty #KarenFukuhara #DominiqueMcElligott #AuliiCravalho #RileyKeough #LolaTung #JosephineLangford #GraceByers #ShoniquaShandai #MeaganGood #JerrieJohnson",338.3059071729958,12,Wednesday,False,29,"['theboys', 'thepower', 'daisyjonesandthesix', 'thesummeriturnedpretty', 'aftereverhappy', 'harlem', 'erinmoriarty', 'karenfukuhara', 'dominiquemcelligott', 'auliicravalho', 'rileykeough', 'lolatung', 'josephinelangford', 'gracebyers', 'shoniquashandai', 'meagangood', 'jerriejohnson']",17,0
1126844736,947,2023-03-10 09:00:31,0,0,1,0,.\datasets\Data\primevideouk_320713_3055288824838339229_158155_1169\2023-03-10_09-00-31_UTC.jpg,"Not one, but two a-MAY-zing announcements!
Oh Cook! Series 2 Coming 24th May! 🍽
James May: Our Man In...India! Coming early 2024! 🇮🇳",338.3059071729958,9,Friday,False,24,[],0,2
1126844736,947,2023-03-10 12:00:32,0,0,1,0,.\datasets\Data\primevideouk_320713_3055379430210783775_6409_9\2023-03-10_12-00-32_UTC.jpg,"🚨 this is not a drill 🚨

📺 #DaisyJonesAndTheSix

🎭 #RileyKeough",338.3059071729958,12,Friday,False,7,"['daisyjonesandthesix', 'rileykeough']",2,1
1126844736,947,2023-03-11 12:00:27,0,1,6,0,.\datasets\Data\primevideouk_320713_3056104163453600313_374_2\2023-03-11_12-00-27_UTC_1.jpg,"no thoughts, just listening to Look At Us Now (Honeycomb) by Daisy Jones & The Six on repeat ♾

📺 #DaisyJonesAndTheSix

🎭 #RileyKeough #SamClaflin #SukiWaterhouse #WillHarrison #SebastianChacon #JoshWhitehouse",338.3059071729958,12,Saturday,True,24,"['daisyjonesandthesix', 'rileykeough', 'samclaflin', 'sukiwaterhouse', 'willharrison', 'sebastianchacon', 'joshwhitehouse']",7,0
1126844736,947,2023-03-11 17:00:52,0,0,1,0,.\datasets\Data\primevideouk_320713_3056255362886137736_21320_223\2023-03-11_17-00-52_UTC.jpg,"Tell us your fave After quote, and we might make it into a t-shirt!👇👇

📺 #AfterWeCollided #AfterWeFell

🎭 #HeroFiennesTiffin #JosephineLangford",338.3059071729958,17,Saturday,True,19,"['afterwecollided', 'afterwefell', 'herofiennestiffin', 'josephinelangford']",4,2
1126844736,947,2023-03-14 12:06:00,0,0,1,0,.\datasets\Data\primevideouk_320713_3058281279951126507_546_22\2023-03-14_12-06-00_UTC.jpg,"oi! any other casting suggestions? 🧐

📺 #TheBoys",338.3059071729958,12,Tuesday,False,6,['theboys'],1,0
1126844736,947,2023-03-15 12:09:48,0,0,1,0,.\datasets\Data\primevideouk_320713_3059007969023078529_9777_36\2023-03-15_12-09-48_UTC.jpg,"It's a Frenchiko Spot the Difference!! How many can you see? 👀 🔍

📺 #TheBoys

🎭 #TomerCapone #KarenFukuhara",338.3059071729958,12,Wednesday,False,15,"['theboys', 'tomercapone', 'karenfukuhara']",3,2
1126844736,947,2023-03-16 12:07:59,0,0,1,0,.\datasets\Data\primevideouk_320713_3059731829800924860_9869_66\2023-03-16_12-07-59_UTC.jpg,"And that's the tea ☕️ 😉

📺 #TheSummerITurnedPretty

🎭 #LolaTung #ChristopherBriney",338.3059071729958,12,Thursday,False,8,"['thesummeriturnedpretty', 'lolatung', 'christopherbriney']",3,2
1126844736,947,2023-03-18 12:00:13,0,0,1,0,.\datasets\Data\primevideouk_320713_3061177472079303246_688_15\2023-03-18_12-00-13_UTC.jpg,"Don't pretend you wouldn't click 🤫

📺 #TheBoys

🎭 #AntonyStarr",338.3059071729958,12,Saturday,True,9,"['theboys', 'antonystarr']",2,0
1126844736,947,2023-03-19 12:00:55,0,0,1,0,.\datasets\Data\primevideouk_320713_3061902599167251067_385_19\2023-03-19_12-00-55_UTC.jpg,"These mums are so mother ❤️ Which PV mum deserves her flowers today? 💐 Happy Mother's Day!

📺 #Harlem #AfterEverHappy #CatherineCalledBirdy #TheSummerITurnedPretty #AnythingsPossible #ShotgunWedding #Invincible #JamieMovie #DaisyJonesAndTheSix

🎭 #JasmineGuy #LouiseLombard #BilliePiper #JackieChung #ReneeEliseGoldsberry #JenniferCoolidge #SandraOh #SarahLancashire #CamilaMorrone",338.3059071729958,12,Sunday,True,34,"['harlem', 'aftereverhappy', 'catherinecalledbirdy', 'thesummeriturnedpretty', 'anythingspossible', 'shotgunwedding', 'invincible', 'jamiemovie', 'daisyjonesandthesix', 'jasmineguy', 'louiselombard', 'billiepiper', 'jackiechung', 'reneeelisegoldsberry', 'jennifercoolidge', 'sandraoh', 'sarahlancashire', 'camilamorrone']",18,0
1126844736,947,2023-03-20 11:57:56,0,0,1,0,.\datasets\Data\primevideouk_320713_3062625868673585631_505_7\2023-03-20_11-57-56_UTC.jpg,"no but listen while we tell you the perks of being Team Conrad and Team Jeremiah 📣

📺 #TheSummerITurnedPretty
🎭 #LolaTung",338.3059071729958,11,Monday,False,18,"['thesummeriturnedpretty', 'lolatung']",2,0
1172707,150,2023-02-03 16:47:29,0,0,1,0,.\datasets\Data\michaelhyatt_108511_3030156705183506002_43_8\2023-02-03_16-47-29_UTC.jpg,"@brookeplack shares, “Not gonna lie - I’m totally stoked to be one of the first people to receive Michael & Megan’s new book “Mind Your Mindset” 🥰 it just hit the shelves yesterday and I literally cannot wait to share it with our team at Empire, Connect, EMpact and The Space 🙌🏻”

@empirekidsar @connectafcinfo @empactonefoundation @coworkthespace #mindyourmindset",718.6225165562914,16,Friday,False,55,['mindyourmindset'],1,0
1172707,150,2023-02-03 19:47:59,0,0,1,0,.\datasets\Data\michaelhyatt_108511_3030247479266366307_58_1\2023-02-03_19-47-59_UTC.jpg,"Free your mind, transform your life. It's that simple. ⁠
⁠
Learn how in my new book, Mind Your Mindset. Available wherever books are sold. ⁠
⁠
mindyourmindsetbook.com",718.6225165562914,19,Friday,False,26,[],0,0
1172707,150,2023-02-07 19:47:31,0,0,1,0,.\datasets\Data\michaelhyatt_108511_3033146349164047383_147_0\2023-02-07_19-47-31_UTC.jpg,"""I finished the book this morning and have dozens of folded pages. I've followed Michael since shortly after he launched his blog and this is hands down, the most impactful book/material I've read. This partnership between Meghan Hyatt Miller and Michael Hyatt will likely be something I return to twice a year as a cornerstone to center my mindset, particularly as I consider my goals and commitments. The beauty of this book, however, is the transformation it can have daily in course-correcting as the Narrator's voice tells me unhelpful stories. Thank you for making the time and doing the research to create such a quality book."" ⁠
- Tammy Skipper⁠
⁠
Learn more at MindYourMindsetBook.com ⁠
#mindyourmindset",718.6225165562914,19,Tuesday,False,119,['mindyourmindset'],1,0
1172707,150,2023-02-09 21:14:08,0,1,3,0,.\datasets\Data\michaelhyatt_108511_3034639563080087602_33_2\2023-02-09_21-14-08_UTC_1.jpg,"Have you stopped imagining? Have you felt stuck? Have you ever asked God why He took you through something only for it to “fail”? 

This episode is for you. 

Listen to the full episode at Stillbeingmolly.com/podcast/mindset-michael-hyatt/

Thanks for having me, @canilaughpod!",718.6225165562914,21,Thursday,False,46,[],0,0
1172707,150,2023-02-10 13:22:54,1,0,1,0,.\datasets\Data\michaelhyatt_108511_3035127162126388068_337_30\2023-02-10_13-22-54_UTC.jpg,"We just learned that Mind Your Mindset hit the Wall Street Journal bestsellers list at #2. Thank you so much for your support!

If you haven't yet bought the book, you can check it out here:

mindyourmindsetbook.com

(Some how they forgot Megan's name, but we have asked them to correct that.)",718.6225165562914,13,Friday,False,54,['2'],1,0
1172707,150,2023-02-12 18:05:29,0,1,8,0,.\datasets\Data\michaelhyatt_108511_3036718913195393523_343_5\2023-02-12_18-05-29_UTC_1.jpg,"Swipe to see 7 questions that can help you assess the logic of your own story or of someone else’s. ⁠
⁠
A logical leap can be made when we subconsciously seek or give more weight to evidence that supports our own conclusions. Researchers call this confirmation bias. It’s always a temptation to favor any data that affirms our previously drawn conclusions and discount the rest.⁠
⁠
One of the ways you can interrogate a story is to ask someone else to examine it.⁠
⁠
By explaining to someone else why you believe what you do, you move from subjective to objective. You have to demonstrate how you drew your conclusion. As an added value, you’ll also gain a better understanding of your own story. Explaining your view to others will force you to think through it in ways you wouldn’t on your own. Your brain will make logical leaps and accept incongruities that others might not. What’s obvious to you probably won’t be to them and vice versa. ⁠
⁠
#mindyourmindset⁠
⁠",718.6225165562914,18,Sunday,True,172,['mindyourmindset'],1,0
1172707,150,2023-02-16 15:35:15,0,0,1,0,.\datasets\Data\michaelhyatt_108511_3039542347663145704_87_7\2023-02-16_15-35-15_UTC.jpg,"The problem is that we sometimes get lost in the subjective side—our own thoughts, hunches, and hypotheses. When we do, we’re liable to make connections that aren’t really there. We make logical leaps in the way we connect the dots of our story.⁠
⁠
One such error occurs when we allow our goals to shape our stories. When we are focused on a particular outcome, we may miss key information that would change the story. Researchers call this cognitive bias.⁠
⁠
If you want to learn how to avoid cognitive bias to live a better, truer story, grab a copy of my new book, Mind Your Mindset. ⁠
⁠
mindyourmindsetbook.com ⁠
#mindyourmindset⁠",718.6225165562914,15,Thursday,False,111,['mindyourmindset'],1,0
1172707,150,2023-02-17 17:04:15,0,1,6,0,.\datasets\Data\michaelhyatt_108511_3040311974773151188_121_7\2023-02-17_17-04-15_UTC_1.jpg,"At some point, you're going to fall behind on a goal. Maybe you get too busy, your focus shifts or your goal isn't exciting anymore. This is where many people start ignoring their bank account or the scale or whatever else reminds them of their lack of progress. But ignoring the problem only makes it worse. Instead, follow the “Five R’s”.⁠
⁠
Swipe to see. ⁠",718.6225165562914,17,Friday,False,67,[],0,0
1172707,150,2023-02-18 16:17:57,0,0,1,0,.\datasets\Data\michaelhyatt_108511_3041013399857713020_302_5\2023-02-18_16-17-57_UTC.jpg,"“Over the last year, I have read a lot of Michael Hyatt’s books. Mind Your Mindset is by far the one that has sparked a new conversation I want to have with myself. About halfway through part 2, I realized that I have several stories I have been holding onto and will follow the process to re-write them and develop a new Narrator. Similar to Megan’s story about the fear of public speaking, mine is more about speaking up in meetings because no one will ever take me seriously, so I never bother. Just applying the first step, I realized that is not even supported with the data I have. Which prompted me to dig deeper into all the other stories I kept telling myself. Needless to say, if you ever wanted to break a cycle that you are in, reading this book will force you to confront those stories and make you ask if they are true.⁠
⁠
I cannot express how much I appreciate Michael and Megan for sharing their stories and research throughout this book.⁠
⁠
If you are looking to make a meaningful change in 2023, read this book and do the work. You may just find the breakthrough you need to make your dreams or goals possible. Thank you, Michael and Megan.” ⁠
- Nial Seymour⁠
⁠
Order your copy of Mind Your Mindset at mindyourmindsetbook.com⁠",718.6225165562914,16,Saturday,True,230,[],0,0
1172707,150,2023-02-20 19:45:27,0,0,1,0,.\datasets\Data\michaelhyatt_108511_3042567361530664751_151_7\2023-02-20_19-45-27_UTC.jpg,"Do you ever feel like your mouth has a mind of its own? Sometimes we just say things out of habit. This is why it’s important to be intentionally aware and trace these thoughts back to their source. ⁠
⁠
Interrogate them, then reimagine how you would state a more positive story.⁠
⁠
Start small. Begin using “get to” rather than “have to,” for instance. This might require some practice and a little persistence. ⁠
⁠
For example, replace “I have to go to work.” with, “I get to go to work.”⁠
⁠
Give it a try and see if you notice the difference it makes in your attitude.⁠
⁠
#mindyourmindset⁠",718.6225165562914,19,Monday,False,105,['mindyourmindset'],1,0
1172707,150,2023-02-24 16:30:33,0,0,1,0,.\datasets\Data\michaelhyatt_108511_3045368363366841664_604_23\2023-02-24_16-30-33_UTC.jpg,"It’s almost impossible to separate work life and home life. When our personal lives suffer because of overwork, our work suffers too—or will eventually. ⁠
⁠
Worst of all, burnout breeds cynicism. Thanks to lower productivity, it’s not like overworked employees make any real gains for their sacrifices; rather, it’s all about staying afloat in a dysfunctional work environment. This is a disaster waiting to happen if it hasn’t already. Not only does burnout hurt employees’ professional and personal lives, it breeds the kind of cynicism that sours office culture and harms customer relations. ⁠
⁠
When workers think success is zero-sum, and for the company to win, they have to lose, it’s easy to turn septic and spread toxicity through the organization and beyond. When you give your employees time and space to rest, everyone will win.⁠",718.6225165562914,16,Friday,False,141,[],0,0
1172707,150,2023-02-27 16:50:45,0,1,9,0,.\datasets\Data\michaelhyatt_108511_3047552945927415964_72_4\2023-02-27_16-50-45_UTC_1.jpg,"Entrepreneurial success isn’t a linear path. ⁠
⁠
The only way you really learn is by trying, failing, gaining resilience, problem-solving, and applying yourself to fresh opportunities. ⁠
⁠
Success is less about being in a particular position and more about mindset. ⁠
⁠
Swipe to see eight traits of the entrepreneurial mindset essential to long-term success.⁠
⁠
What other traits would you add to this list? ⁠",718.6225165562914,16,Monday,False,63,[],0,0
1172707,150,2023-03-02 18:51:07,0,1,5,0,.\datasets\Data\michaelhyatt_108511_3049787853516440619_62_2\2023-03-02_18-51-07_UTC_1.jpg,"Swipe to see 3 Reasons to Reexamine Your Thoughts⁠
⁠
#mindyourmindset",718.6225165562914,18,Thursday,False,10,['mindyourmindset'],1,0
1172707,150,2023-03-03 17:30:32,0,0,1,0,.\datasets\Data\michaelhyatt_108511_3050471927881860435_73_5\2023-03-03_17-30-32_UTC.jpg,"Megan Hyatt Miller and I recently released our new book, Mind Your Mindset. ⁠
⁠
The reviews have been phenomenal, but we’ve also received questions from people that are skeptical about the whole idea of “mindset”.⁠
⁠
One question we keep hearing is this: “How can my thoughts hold me back from success?”⁠ It’s a good question, and it’s one I wrestled with for a while as well, so if you’re confused by this, you’re in good company. ⁠
⁠
Here’s how it works.⁠
⁠
As high-achievers, we often have a bias toward action.⁠
This means that when we don’t get the results we want, we focus on changing our behavior⁠. We analyze our routines, our systems, and our processes, trying to find areas for improvement. ⁠
⁠
In other words, we go straight from the problem to finding a strategy.⁠
⁠
Through our research, we’ve identified a missing step: the story we tell ourselves about the problem. ⁠The way we see the problems we face changes the strategies we create.⁠
⁠
This is how “mindset” can impact your success.⁠
⁠
If you don’t take the time to analyze the stories you tell yourself about the problems you face, you risk getting stuck with insufficient strategies that keep you from your goals.⁠ But when you peel back the layers and identify the real problem, you’re left with new strategies that accelerate your progress.⁠
⁠
Want to learn how to analyze your thinking to fast-track your success?⁠ We show you how in our new book, Mind Your Mindset.⁠
⁠
mindyourmindsetbook.com",718.6225165562914,17,Friday,False,259,[],0,0
1172707,150,2023-03-03 19:51:12,0,1,6,0,.\datasets\Data\michaelhyatt_108511_3050542892846802517_21_0\2023-03-03_19-51-12_UTC_1.jpg,"In this training, you’ll discover the thought process and roadmap to structure your company to thrive whether you show up to work or not—whether that’s retirement, reduced hours, or even just a four-week vacation (if you’re so deep in the weeds of your business that the idea of ANY amount of time away seems impossible, this training is for you). 

Register today at BusinessAccelerator.com/walk",718.6225165562914,19,Friday,False,71,[],0,0
